location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2975,2002989,FI00781-2975,2023-01-02T01:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.75245
2975,2002989,FI00781-2975,2023-01-02T02:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.728225
2975,2002989,FI00781-2975,2023-01-02T03:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.707179
2975,2002989,FI00781-2975,2023-01-02T04:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.574654
2975,2002989,FI00781-2975,2023-01-02T05:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.851104
2975,2002989,FI00781-2975,2023-01-02T06:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.640094
2975,2002989,FI00781-2975,2023-01-02T07:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.066936
2975,2002989,FI00781-2975,2023-01-02T08:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.00051
2975,2002989,FI00781-2975,2023-01-02T09:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.425708
2975,2002989,FI00781-2975,2023-01-02T10:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,9.925858
2975,2002989,FI00781-2975,2023-01-02T11:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,11.53106
2975,2002989,FI00781-2975,2023-01-02T12:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,10.55472
2975,2002989,FI00781-2975,2023-01-02T13:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,12.84513
2975,2002989,FI00781-2975,2023-01-02T14:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,10.04841
2975,2002989,FI00781-2975,2023-01-02T15:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,11.09907
2975,2002989,FI00781-2975,2023-01-02T16:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,12.21112
2975,2002989,FI00781-2975,2023-01-02T17:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,16.58554
2975,2002989,FI00781-2975,2023-01-02T18:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,13.39091
2975,2002989,FI00781-2975,2023-01-02T19:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,9.975075
2975,2002989,FI00781-2975,2023-01-02T20:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.476152
2975,2002989,FI00781-2975,2023-01-02T21:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,8.820277
2975,2002989,FI00781-2975,2023-01-02T22:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.015021
2975,2002989,FI00781-2975,2023-01-02T23:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.417904
2975,2002989,FI00781-2975,2023-01-03T00:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.09969
2975,27740,FI00781-2975,2023-01-02T01:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.466155
2975,27740,FI00781-2975,2023-01-02T02:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.450449
2975,27740,FI00781-2975,2023-01-02T03:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.463665
2975,27740,FI00781-2975,2023-01-02T04:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.390785
2975,27740,FI00781-2975,2023-01-02T05:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.544303
2975,27740,FI00781-2975,2023-01-02T06:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.390785
2975,27740,FI00781-2975,2023-01-02T07:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.641509
2975,27740,FI00781-2975,2023-01-02T08:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.60119
2975,27740,FI00781-2975,2023-01-02T09:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.987906
2975,27740,FI00781-2975,2023-01-02T10:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,6.679427
2975,27740,FI00781-2975,2023-01-02T11:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,8.265079
2975,27740,FI00781-2975,2023-01-02T12:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,7.269078
2975,27740,FI00781-2975,2023-01-02T13:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,9.149698
2975,27740,FI00781-2975,2023-01-02T14:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,6.353237
2975,27740,FI00781-2975,2023-01-02T15:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,7.150995
2975,27740,FI00781-2975,2023-01-02T16:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,8.170075
2975,27740,FI00781-2975,2023-01-02T17:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,12.08244
2975,27740,FI00781-2975,2023-01-02T18:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,9.873618
2975,27740,FI00781-2975,2023-01-02T19:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,6.948538
2975,27740,FI00781-2975,2023-01-02T20:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.068949
2975,27740,FI00781-2975,2023-01-02T21:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,6.18679
2975,27740,FI00781-2975,2023-01-02T22:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.601809
2975,27740,FI00781-2975,2023-01-02T23:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.365694
2975,27740,FI00781-2975,2023-01-03T00:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.029256
2975,6403,FI00781-2975,2023-01-02T01:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,67.76707
2975,6403,FI00781-2975,2023-01-02T02:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,67.98998
2975,6403,FI00781-2975,2023-01-02T03:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,68.97506
2975,6403,FI00781-2975,2023-01-02T04:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,70.65428
2975,6403,FI00781-2975,2023-01-02T05:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,70.28329
2975,6403,FI00781-2975,2023-01-02T06:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,70.51533
2975,6403,FI00781-2975,2023-01-02T07:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,60.43405
2975,6403,FI00781-2975,2023-01-02T08:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,55.86125
2975,6403,FI00781-2975,2023-01-02T09:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,36.95746
2975,6403,FI00781-2975,2023-01-02T10:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,28.83542
2975,6403,FI00781-2975,2023-01-02T11:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,22.95783
2975,6403,FI00781-2975,2023-01-02T12:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,13.03316
