location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2975,2002989,FI00781-2975,2023-01-22T01:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.250356
2975,2002989,FI00781-2975,2023-01-22T02:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.24775
2975,2002989,FI00781-2975,2023-01-22T03:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.417681
2975,2002989,FI00781-2975,2023-01-22T04:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.436213
2975,2002989,FI00781-2975,2023-01-22T05:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.84875
2975,2002989,FI00781-2975,2023-01-22T06:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.726669
2975,2002989,FI00781-2975,2023-01-22T07:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.435963
2975,2002989,FI00781-2975,2023-01-22T08:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.559225
2975,2002989,FI00781-2975,2023-01-22T09:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,8.142287
2975,2002989,FI00781-2975,2023-01-22T10:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,8.828069
2975,2002989,FI00781-2975,2023-01-22T11:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,9.966643
2975,2002989,FI00781-2975,2023-01-22T12:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,9.925794
2975,2002989,FI00781-2975,2023-01-22T13:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,10.27599
2975,2002989,FI00781-2975,2023-01-22T14:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,10.71738
2975,2002989,FI00781-2975,2023-01-22T15:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,12.23038
2975,2002989,FI00781-2975,2023-01-22T16:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,10.50553
2975,2002989,FI00781-2975,2023-01-22T17:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.5996
2975,2002989,FI00781-2975,2023-01-22T18:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.952894
2975,2002989,FI00781-2975,2023-01-22T19:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.558163
2975,2002989,FI00781-2975,2023-01-22T20:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.904681
2975,2002989,FI00781-2975,2023-01-22T21:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.49095
2975,2002989,FI00781-2975,2023-01-22T22:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.04385
2975,2002989,FI00781-2975,2023-01-22T23:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,3.661138
2975,2002989,FI00781-2975,2023-01-23T00:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,3.743788
2975,27740,FI00781-2975,2023-01-22T01:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.922181
2975,27740,FI00781-2975,2023-01-22T02:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.036156
2975,27740,FI00781-2975,2023-01-22T03:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.240647
2975,27740,FI00781-2975,2023-01-22T04:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.382013
2975,27740,FI00781-2975,2023-01-22T05:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.580279
2975,27740,FI00781-2975,2023-01-22T06:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.069875
2975,27740,FI00781-2975,2023-01-22T07:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.497429
2975,27740,FI00781-2975,2023-01-22T08:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.580118
2975,27740,FI00781-2975,2023-01-22T09:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,5.063904
2975,27740,FI00781-2975,2023-01-22T10:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,5.739213
2975,27740,FI00781-2975,2023-01-22T11:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,6.618494
2975,27740,FI00781-2975,2023-01-22T12:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,6.67566
2975,27740,FI00781-2975,2023-01-22T13:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,6.821325
2975,27740,FI00781-2975,2023-01-22T14:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,7.585547
2975,27740,FI00781-2975,2023-01-22T15:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,8.222261
2975,27740,FI00781-2975,2023-01-22T16:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,7.086925
2975,27740,FI00781-2975,2023-01-22T17:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.422106
2975,27740,FI00781-2975,2023-01-22T18:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.781346
2975,27740,FI00781-2975,2023-01-22T19:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.371373
2975,27740,FI00781-2975,2023-01-22T20:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.799295
2975,27740,FI00781-2975,2023-01-22T21:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.30767
2975,27740,FI00781-2975,2023-01-22T22:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.790004
2975,27740,FI00781-2975,2023-01-22T23:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,1.845164
2975,27740,FI00781-2975,2023-01-23T00:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,1.91976
2975,6403,FI00781-2975,2023-01-22T01:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,45.72532
2975,6403,FI00781-2975,2023-01-22T02:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,47.64259
2975,6403,FI00781-2975,2023-01-22T03:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,46.59346
2975,6403,FI00781-2975,2023-01-22T04:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,53.17002
2975,6403,FI00781-2975,2023-01-22T05:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,54.22551
2975,6403,FI00781-2975,2023-01-22T06:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,54.83852
2975,6403,FI00781-2975,2023-01-22T07:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,53.31186
2975,6403,FI00781-2975,2023-01-22T08:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,53.81407
2975,6403,FI00781-2975,2023-01-22T09:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,53.54497
2975,6403,FI00781-2975,2023-01-22T10:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,49.81409
2975,6403,FI00781-2975,2023-01-22T11:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,46.31652
2975,6403,FI00781-2975,2023-01-22T12:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,46.0482
2975,6403,FI00781-2975,2023-01-22T13:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,45.82722
2975,6403,FI00781-2975,2023-01-22T14:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,37.17146
2975,6403,FI00781-2975,2023-01-22T15:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,35.22208
2975,6403,FI00781-2975,2023-01-22T16:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,45.00274
2975,6403,FI00781-2975,2023-01-22T17:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,57.45023
2975,6403,FI00781-2975,2023-01-22T18:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,56.57561
2975,6403,FI00781-2975,2023-01-22T19:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,54.11352
2975,6403,FI00781-2975,2023-01-22T20:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,54.86073
2975,6403,FI00781-2975,2023-01-22T21:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,57.01872
2975,6403,FI00781-2975,2023-01-22T22:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,54.67879
2975,6403,FI00781-2975,2023-01-22T23:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,59.96819
2975,6403,FI00781-2975,2023-01-23T00:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,60.4903
2975,6306,FI00781-2975,2023-01-22T01:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,6.204604
2975,6306,FI00781-2975,2023-01-22T02:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,5.385813
2975,6306,FI00781-2975,2023-01-22T03:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,6.212843
2975,6306,FI00781-2975,2023-01-22T04:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,2.037045
2975,6306,FI00781-2975,2023-01-22T05:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,1.607245
2975,6306,FI00781-2975,2023-01-22T06:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,1.405399
2975,6306,FI00781-2975,2023-01-22T07:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,3.409841
2975,6306,FI00781-2975,2023-01-22T08:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,2.541861
2975,6306,FI00781-2975,2023-01-22T09:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,2.666076
