location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2975,2002989,FI00781-2975,2023-01-27T01:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,3.6799
2975,2002989,FI00781-2975,2023-01-27T02:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,3.549037
2975,2002989,FI00781-2975,2023-01-27T03:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,3.682394
2975,2002989,FI00781-2975,2023-01-27T04:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,3.586562
2975,2002989,FI00781-2975,2023-01-27T05:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,3.543456
2975,2002989,FI00781-2975,2023-01-27T06:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,3.580625
2975,2002989,FI00781-2975,2023-01-27T07:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.43325
2975,2002989,FI00781-2975,2023-01-27T08:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.642131
2975,2002989,FI00781-2975,2023-01-27T09:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.147861
2975,2002989,FI00781-2975,2023-01-27T10:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.883306
2975,2002989,FI00781-2975,2023-01-27T11:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.891619
2975,2002989,FI00781-2975,2023-01-27T12:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.926413
2975,2002989,FI00781-2975,2023-01-27T13:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.645919
2975,2002989,FI00781-2975,2023-01-27T14:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,8.0765
2975,2002989,FI00781-2975,2023-01-27T15:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.77535
2975,2002989,FI00781-2975,2023-01-27T16:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.715737
2975,2002989,FI00781-2975,2023-01-27T17:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,8.827475
2975,2002989,FI00781-2975,2023-01-27T18:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,10.32372
2975,2002989,FI00781-2975,2023-01-27T19:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,15.19627
2975,2002989,FI00781-2975,2023-01-27T20:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,32.56251
2975,2002989,FI00781-2975,2023-01-27T21:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,39.55309
2975,2002989,FI00781-2975,2023-01-27T22:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,39.78667
2975,2002989,FI00781-2975,2023-01-27T23:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,36.22073
2975,2002989,FI00781-2975,2023-01-28T00:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,33.03561
2975,27740,FI00781-2975,2023-01-27T01:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,1.785092
2975,27740,FI00781-2975,2023-01-27T02:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,1.655509
2975,27740,FI00781-2975,2023-01-27T03:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,1.760607
2975,27740,FI00781-2975,2023-01-27T04:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,1.670552
2975,27740,FI00781-2975,2023-01-27T05:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,1.657169
2975,27740,FI00781-2975,2023-01-27T06:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,1.696179
2975,27740,FI00781-2975,2023-01-27T07:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.417656
2975,27740,FI00781-2975,2023-01-27T08:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.564981
2975,27740,FI00781-2975,2023-01-27T09:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.97635
2975,27740,FI00781-2975,2023-01-27T10:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.548116
2975,27740,FI00781-2975,2023-01-27T11:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.543863
2975,27740,FI00781-2975,2023-01-27T12:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.488667
2975,27740,FI00781-2975,2023-01-27T13:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.554964
2975,27740,FI00781-2975,2023-01-27T14:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.753956
2975,27740,FI00781-2975,2023-01-27T15:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.541165
2975,27740,FI00781-2975,2023-01-27T16:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.85449
2975,27740,FI00781-2975,2023-01-27T17:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.510501
2975,27740,FI00781-2975,2023-01-27T18:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,5.428585
2975,27740,FI00781-2975,2023-01-27T19:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,8.812287
2975,27740,FI00781-2975,2023-01-27T20:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,21.98314
2975,27740,FI00781-2975,2023-01-27T21:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,29.32242
2975,27740,FI00781-2975,2023-01-27T22:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,29.64321
2975,27740,FI00781-2975,2023-01-27T23:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,27.40076
2975,27740,FI00781-2975,2023-01-28T00:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,25.20894
2975,6403,FI00781-2975,2023-01-27T01:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,65.80602
