location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2975,2002989,FI00781-2975,2023-01-23T01:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,3.813375
2975,2002989,FI00781-2975,2023-01-23T02:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.282794
2975,2002989,FI00781-2975,2023-01-23T03:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.455456
2975,2002989,FI00781-2975,2023-01-23T04:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.5558
2975,2002989,FI00781-2975,2023-01-23T05:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.135425
2975,2002989,FI00781-2975,2023-01-23T06:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.0555
2975,2002989,FI00781-2975,2023-01-23T07:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,3.995775
2975,2002989,FI00781-2975,2023-01-23T08:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.441563
2975,2002989,FI00781-2975,2023-01-23T09:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.796818
2975,2002989,FI00781-2975,2023-01-23T10:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,9.301525
2975,2002989,FI00781-2975,2023-01-23T11:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.64355
2975,2002989,FI00781-2975,2023-01-23T12:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.424331
2975,2002989,FI00781-2975,2023-01-23T13:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,3.991975
2975,2002989,FI00781-2975,2023-01-23T14:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,3.360938
2975,2002989,FI00781-2975,2023-01-23T15:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.347394
2975,2002989,FI00781-2975,2023-01-23T16:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.1923
2975,2002989,FI00781-2975,2023-01-23T17:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.62075
2975,2002989,FI00781-2975,2023-01-23T18:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.705663
2975,2002989,FI00781-2975,2023-01-23T19:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.79805
2975,2002989,FI00781-2975,2023-01-23T20:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.427075
2975,2002989,FI00781-2975,2023-01-23T21:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.616481
2975,2002989,FI00781-2975,2023-01-23T22:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,3.705075
2975,2002989,FI00781-2975,2023-01-23T23:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,3.781056
2975,2002989,FI00781-2975,2023-01-24T00:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,4.170148
2975,27740,FI00781-2975,2023-01-23T01:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,1.979209
2975,27740,FI00781-2975,2023-01-23T02:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.389644
2975,27740,FI00781-2975,2023-01-23T03:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.53894
2975,27740,FI00781-2975,2023-01-23T04:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.577743
2975,27740,FI00781-2975,2023-01-23T05:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.254146
2975,27740,FI00781-2975,2023-01-23T06:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.031545
2975,27740,FI00781-2975,2023-01-23T07:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.122902
2975,27740,FI00781-2975,2023-01-23T08:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.402198
2975,27740,FI00781-2975,2023-01-23T09:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.629125
2975,27740,FI00781-2975,2023-01-23T10:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,6.638829
2975,27740,FI00781-2975,2023-01-23T11:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.547286
2975,27740,FI00781-2975,2023-01-23T12:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.155054
2975,27740,FI00781-2975,2023-01-23T13:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.062935
2975,27740,FI00781-2975,2023-01-23T14:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,1.54958
2975,27740,FI00781-2975,2023-01-23T15:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.331025
2975,27740,FI00781-2975,2023-01-23T16:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.038911
2975,27740,FI00781-2975,2023-01-23T17:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.468229
2975,27740,FI00781-2975,2023-01-23T18:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.621836
2975,27740,FI00781-2975,2023-01-23T19:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.775075
2975,27740,FI00781-2975,2023-01-23T20:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.46092
2975,27740,FI00781-2975,2023-01-23T21:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.611876
2975,27740,FI00781-2975,2023-01-23T22:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,1.782706
2975,27740,FI00781-2975,2023-01-23T23:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,1.809095
2975,27740,FI00781-2975,2023-01-24T00:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,2.085473
2975,6403,FI00781-2975,2023-01-23T01:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,59.82151
2975,6403,FI00781-2975,2023-01-23T02:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,58.73045
2975,6403,FI00781-2975,2023-01-23T03:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,56.4002
2975,6403,FI00781-2975,2023-01-23T04:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,46.37255
2975,6403,FI00781-2975,2023-01-23T05:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,55.84893
2975,6403,FI00781-2975,2023-01-23T06:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,58.83333
2975,6403,FI00781-2975,2023-01-23T07:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,58.06615
2975,6403,FI00781-2975,2023-01-23T08:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,35.52685
2975,6403,FI00781-2975,2023-01-23T09:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,39.79501
2975,6403,FI00781-2975,2023-01-23T10:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,32.13178
2975,6403,FI00781-2975,2023-01-23T11:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,46.33041
2975,6403,FI00781-2975,2023-01-23T12:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,47.3796
2975,6403,FI00781-2975,2023-01-23T13:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,48.10943
2975,6403,FI00781-2975,2023-01-23T14:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,50.31552
2975,6403,FI00781-2975,2023-01-23T15:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,41.79469
2975,6403,FI00781-2975,2023-01-23T16:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,37.54733
2975,6403,FI00781-2975,2023-01-23T17:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,43.34011
2975,6403,FI00781-2975,2023-01-23T18:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,49.67204
2975,6403,FI00781-2975,2023-01-23T19:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,48.50793
2975,6403,FI00781-2975,2023-01-23T20:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,52.62998
2975,6403,FI00781-2975,2023-01-23T21:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,55.98971
2975,6403,FI00781-2975,2023-01-23T22:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,61.59517
2975,6403,FI00781-2975,2023-01-23T23:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,57.63948
2975,6403,FI00781-2975,2023-01-24T00:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,55.03314
2975,6306,FI00781-2975,2023-01-23T01:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,2.563521
2975,6306,FI00781-2975,2023-01-23T02:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,2.622079
2975,6306,FI00781-2975,2023-01-23T03:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,5.08179
2975,6306,FI00781-2975,2023-01-23T04:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,13.99895
2975,6306,FI00781-2975,2023-01-23T05:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,4.404669
2975,6306,FI00781-2975,2023-01-23T06:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,3.733571
2975,6306,FI00781-2975,2023-01-23T07:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,4.808202
2975,6306,FI00781-2975,2023-01-23T08:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,26.07423
2975,6306,FI00781-2975,2023-01-23T09:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,19.55196
2975,6306,FI00781-2975,2023-01-23T10:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,24.87266
2975,6306,FI00781-2975,2023-01-23T11:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,13.29611
2975,6306,FI00781-2975,2023-01-23T12:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,12.78395
2975,6306,FI00781-2975,2023-01-23T13:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,12.63976
2975,6306,FI00781-2975,2023-01-23T14:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,9.356069
2975,6306,FI00781-2975,2023-01-23T15:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,16.51992
2975,6306,FI00781-2975,2023-01-23T16:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,20.42078
2975,6306,FI00781-2975,2023-01-23T17:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,16.05009
2975,6306,FI00781-2975,2023-01-23T18:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,9.84376
2975,6306,FI00781-2975,2023-01-23T19:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,11.76844
2975,6306,FI00781-2975,2023-01-23T20:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,9.327198
2975,6306,FI00781-2975,2023-01-23T21:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,6.942216
2975,6306,FI00781-2975,2023-01-23T22:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,5.400643
2975,6306,FI00781-2975,2023-01-23T23:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,10.4839
2975,6306,FI00781-2975,2023-01-24T00:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,12.79714
