location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2975,2002989,FI00781-2975,2023-01-20T01:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,9.074713
2975,2002989,FI00781-2975,2023-01-20T02:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,8.058925
2975,2002989,FI00781-2975,2023-01-20T03:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.483201
2975,2002989,FI00781-2975,2023-01-20T04:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.994141
2975,2002989,FI00781-2975,2023-01-20T05:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.443854
2975,2002989,FI00781-2975,2023-01-20T06:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.740681
2975,2002989,FI00781-2975,2023-01-20T07:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.915032
2975,2002989,FI00781-2975,2023-01-20T08:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.01831
2975,2002989,FI00781-2975,2023-01-20T09:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,8.366574
2975,2002989,FI00781-2975,2023-01-20T10:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,8.094622
2975,2002989,FI00781-2975,2023-01-20T11:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,10.27221
2975,2002989,FI00781-2975,2023-01-20T12:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,12.18178
2975,2002989,FI00781-2975,2023-01-20T13:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,14.47421
2975,2002989,FI00781-2975,2023-01-20T14:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,17.16004
2975,2002989,FI00781-2975,2023-01-20T16:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,15.43313
2975,2002989,FI00781-2975,2023-01-20T17:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,18.73023
2975,2002989,FI00781-2975,2023-01-20T18:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,17.52337
2975,2002989,FI00781-2975,2023-01-20T19:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,18.66539
2975,2002989,FI00781-2975,2023-01-20T20:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,22.08533
2975,2002989,FI00781-2975,2023-01-20T21:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,29.1316
2975,2002989,FI00781-2975,2023-01-20T22:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,34.45283
2975,2002989,FI00781-2975,2023-01-20T23:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,39.89547
2975,2002989,FI00781-2975,2023-01-21T00:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,32.90865
2975,27740,FI00781-2975,2023-01-20T01:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,6.316062
2975,27740,FI00781-2975,2023-01-20T02:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,5.429789
2975,27740,FI00781-2975,2023-01-20T03:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.899377
2975,27740,FI00781-2975,2023-01-20T04:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.522931
2975,27740,FI00781-2975,2023-01-20T05:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.101311
2975,27740,FI00781-2975,2023-01-20T06:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.20199
2975,27740,FI00781-2975,2023-01-20T07:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.319997
2975,27740,FI00781-2975,2023-01-20T08:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.489511
2975,27740,FI00781-2975,2023-01-20T09:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,5.588556
2975,27740,FI00781-2975,2023-01-20T10:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,5.358471
2975,27740,FI00781-2975,2023-01-20T11:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,7.314677
2975,27740,FI00781-2975,2023-01-20T12:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,8.795252
2975,27740,FI00781-2975,2023-01-20T13:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,10.689
2975,27740,FI00781-2975,2023-01-20T14:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,11.97905
2975,27740,FI00781-2975,2023-01-20T16:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,10.57195
2975,27740,FI00781-2975,2023-01-20T17:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,13.36604
2975,27740,FI00781-2975,2023-01-20T18:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,12.77522
2975,27740,FI00781-2975,2023-01-20T19:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,14.12183
2975,27740,FI00781-2975,2023-01-20T20:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,17.39791
2975,27740,FI00781-2975,2023-01-20T21:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,23.31119
2975,27740,FI00781-2975,2023-01-20T22:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,27.54781
2975,27740,FI00781-2975,2023-01-20T23:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,31.94445
2975,27740,FI00781-2975,2023-01-21T00:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,26.03501
2975,6403,FI00781-2975,2023-01-20T01:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,9.873881
2975,6403,FI00781-2975,2023-01-20T02:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,6.947601
2975,6403,FI00781-2975,2023-01-20T03:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,10.17289
2975,6403,FI00781-2975,2023-01-20T04:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,9.354719
2975,6403,FI00781-2975,2023-01-20T05:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,14.75207
2975,6403,FI00781-2975,2023-01-20T06:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,11.66443
2975,6403,FI00781-2975,2023-01-20T07:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,6.577476
2975,6403,FI00781-2975,2023-01-20T08:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,0.9083933
2975,6403,FI00781-2975,2023-01-20T09:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,0.7633665
2975,6403,FI00781-2975,2023-01-20T10:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,1.22059
2975,6403,FI00781-2975,2023-01-20T11:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,2.354357
2975,6403,FI00781-2975,2023-01-20T12:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,2.697048
2975,6403,FI00781-2975,2023-01-20T13:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,2.930632
2975,6403,FI00781-2975,2023-01-20T14:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,4.009059
2975,6403,FI00781-2975,2023-01-20T16:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,1.565451
2975,6403,FI00781-2975,2023-01-20T17:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,0.9121736
2975,6403,FI00781-2975,2023-01-20T18:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,0.8348125
2975,6403,FI00781-2975,2023-01-20T19:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,0.957846
2975,6403,FI00781-2975,2023-01-20T20:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,1.720109
2975,6403,FI00781-2975,2023-01-20T21:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,1.724667
2975,6403,FI00781-2975,2023-01-20T22:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,2.322796
2975,6403,FI00781-2975,2023-01-20T23:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,2.286013
2975,6403,FI00781-2975,2023-01-21T00:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,1.704868
2975,6306,FI00781-2975,2023-01-20T01:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,20.66727
2975,6306,FI00781-2975,2023-01-20T02:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,23.37922
2975,6306,FI00781-2975,2023-01-20T03:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,19.66819
2975,6306,FI00781-2975,2023-01-20T04:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,17.93707
2975,6306,FI00781-2975,2023-01-20T05:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,12.35383
2975,6306,FI00781-2975,2023-01-20T06:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,13.89028
2975,6306,FI00781-2975,2023-01-20T07:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,16.08582
2975,6306,FI00781-2975,2023-01-20T08:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,26.40036
2975,6306,FI00781-2975,2023-01-20T09:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,32.8993
2975,6306,FI00781-2975,2023-01-20T10:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,34.97278
2975,6306,FI00781-2975,2023-01-20T11:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,34.28756
2975,6306,FI00781-2975,2023-01-20T12:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,36.91957
2975,6306,FI00781-2975,2023-01-20T13:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,37.05523
2975,6306,FI00781-2975,2023-01-20T14:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,41.60196
2975,6306,FI00781-2975,2023-01-20T16:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,45.46004
2975,6306,FI00781-2975,2023-01-20T17:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,47.99387
2975,6306,FI00781-2975,2023-01-20T18:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,45.54327
2975,6306,FI00781-2975,2023-01-20T19:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,42.34639
2975,6306,FI00781-2975,2023-01-20T20:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,39.43959
2975,6306,FI00781-2975,2023-01-20T21:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,37.62889
2975,6306,FI00781-2975,2023-01-20T22:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,38.39733
2975,6306,FI00781-2975,2023-01-20T23:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,34.70917
2975,6306,FI00781-2975,2023-01-21T00:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,32.15392
