location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2975,2002989,FI00781-2975,2023-01-10T01:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,11.22984
2975,2002989,FI00781-2975,2023-01-10T02:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,11.30087
2975,2002989,FI00781-2975,2023-01-10T03:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,11.59245
2975,2002989,FI00781-2975,2023-01-10T04:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,11.85465
2975,2002989,FI00781-2975,2023-01-10T05:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,12.19457
2975,2002989,FI00781-2975,2023-01-10T06:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,11.48974
2975,2002989,FI00781-2975,2023-01-10T07:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,10.87491
2975,2002989,FI00781-2975,2023-01-10T08:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,11.41027
2975,2002989,FI00781-2975,2023-01-10T09:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,12.17506
2975,2002989,FI00781-2975,2023-01-10T10:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,12.41566
2975,2002989,FI00781-2975,2023-01-10T11:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,11.89334
2975,2002989,FI00781-2975,2023-01-10T12:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,11.53534
2975,2002989,FI00781-2975,2023-01-10T13:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,11.52098
2975,2002989,FI00781-2975,2023-01-10T14:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,11.54721
2975,2002989,FI00781-2975,2023-01-10T15:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,11.41456
2975,2002989,FI00781-2975,2023-01-10T16:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,11.59839
2975,2002989,FI00781-2975,2023-01-10T17:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,9.792438
2975,2002989,FI00781-2975,2023-01-10T18:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,14.45219
