location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2975,2002989,FI00781-2975,2023-01-11T01:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.305694
2975,2002989,FI00781-2975,2023-01-11T02:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.448906
2975,2002989,FI00781-2975,2023-01-11T03:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.810091
2975,2002989,FI00781-2975,2023-01-11T04:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.080966
2975,2002989,FI00781-2975,2023-01-11T05:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.384788
2975,2002989,FI00781-2975,2023-01-11T06:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,5.97795
2975,2002989,FI00781-2975,2023-01-11T07:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.068497
2975,2002989,FI00781-2975,2023-01-11T08:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.344472
2975,2002989,FI00781-2975,2023-01-11T09:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,8.193232
2975,2002989,FI00781-2975,2023-01-11T10:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,8.368744
2975,2002989,FI00781-2975,2023-01-11T11:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.316084
2975,2002989,FI00781-2975,2023-01-11T12:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.174481
2975,2002989,FI00781-2975,2023-01-11T13:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.024791
2975,2002989,FI00781-2975,2023-01-11T14:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,8.340481
2975,2002989,FI00781-2975,2023-01-11T15:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,8.670844
2975,2002989,FI00781-2975,2023-01-11T16:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.635647
2975,2002989,FI00781-2975,2023-01-11T17:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,6.362463
2975,2002989,FI00781-2975,2023-01-11T18:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.057387
2975,2002989,FI00781-2975,2023-01-11T19:00:00+02:00,60.2239299995377,25.10244,pm10,µg/m³,7.808481
2975,27740,FI00781-2975,2023-01-11T01:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.637284
2975,27740,FI00781-2975,2023-01-11T02:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.571195
2975,27740,FI00781-2975,2023-01-11T03:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.237172
2975,27740,FI00781-2975,2023-01-11T04:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.919749
2975,27740,FI00781-2975,2023-01-11T05:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.175596
2975,27740,FI00781-2975,2023-01-11T06:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.812471
2975,27740,FI00781-2975,2023-01-11T07:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,3.904809
2975,27740,FI00781-2975,2023-01-11T08:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.101882
2975,27740,FI00781-2975,2023-01-11T09:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,5.648587
2975,27740,FI00781-2975,2023-01-11T10:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,5.611341
2975,27740,FI00781-2975,2023-01-11T11:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.973019
2975,27740,FI00781-2975,2023-01-11T12:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.008663
2975,27740,FI00781-2975,2023-01-11T13:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.732319
2975,27740,FI00781-2975,2023-01-11T14:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,5.89463
2975,27740,FI00781-2975,2023-01-11T15:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,6.168893
2975,27740,FI00781-2975,2023-01-11T16:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.332778
2975,27740,FI00781-2975,2023-01-11T17:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.086267
2975,27740,FI00781-2975,2023-01-11T18:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,4.708301
2975,27740,FI00781-2975,2023-01-11T19:00:00+02:00,60.2239299995377,25.10244,pm25,µg/m³,5.350254
2975,6403,FI00781-2975,2023-01-11T01:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,50.05937
2975,6403,FI00781-2975,2023-01-11T02:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,53.73228
2975,6403,FI00781-2975,2023-01-11T03:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,54.61717
2975,6403,FI00781-2975,2023-01-11T04:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,56.70592
2975,6403,FI00781-2975,2023-01-11T05:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,58.16337
2975,6403,FI00781-2975,2023-01-11T06:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,59.68017
2975,6403,FI00781-2975,2023-01-11T07:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,59.91408
2975,6403,FI00781-2975,2023-01-11T08:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,59.83114
2975,6403,FI00781-2975,2023-01-11T09:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,46.9254
2975,6403,FI00781-2975,2023-01-11T10:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,45.66676
2975,6403,FI00781-2975,2023-01-11T11:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,47.41419
2975,6403,FI00781-2975,2023-01-11T12:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,46.86502
2975,6403,FI00781-2975,2023-01-11T13:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,41.08044
2975,6403,FI00781-2975,2023-01-11T14:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,39.56108
2975,6403,FI00781-2975,2023-01-11T15:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,42.67246
2975,6403,FI00781-2975,2023-01-11T16:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,52.07016
2975,6403,FI00781-2975,2023-01-11T17:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,54.367
2975,6403,FI00781-2975,2023-01-11T18:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,51.69778
2975,6403,FI00781-2975,2023-01-11T19:00:00+02:00,60.2239299995377,25.10244,o3,µg/m³,51.79896
2975,6306,FI00781-2975,2023-01-11T01:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,6.448873
2975,6306,FI00781-2975,2023-01-11T02:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,4.035848
2975,6306,FI00781-2975,2023-01-11T03:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,3.953507
2975,6306,FI00781-2975,2023-01-11T04:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,3.911579
2975,6306,FI00781-2975,2023-01-11T05:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,4.466947
2975,6306,FI00781-2975,2023-01-11T06:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,4.239656
2975,6306,FI00781-2975,2023-01-11T07:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,4.411402
2975,6306,FI00781-2975,2023-01-11T08:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,5.388586
2975,6306,FI00781-2975,2023-01-11T09:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,14.53428
2975,6306,FI00781-2975,2023-01-11T10:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,13.17215
2975,6306,FI00781-2975,2023-01-11T11:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,7.017673
2975,6306,FI00781-2975,2023-01-11T12:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,8.238213
2975,6306,FI00781-2975,2023-01-11T13:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,8.79235
2975,6306,FI00781-2975,2023-01-11T14:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,8.49389
2975,6306,FI00781-2975,2023-01-11T15:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,5.279599
2975,6306,FI00781-2975,2023-01-11T16:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,4.014588
2975,6306,FI00781-2975,2023-01-11T17:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,3.762467
2975,6306,FI00781-2975,2023-01-11T18:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,6.156842
2975,6306,FI00781-2975,2023-01-11T19:00:00+02:00,60.2239299995377,25.10244,no2,µg/m³,5.89575
